,Date,Cases,Deaths,Recovered,Travel_history,Province,City
364,4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
365,4/5/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
366,4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
367,4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
368,4/5/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
369,4/5/2020,4,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Buner
370,4/5/2020,3,0,9,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
371,4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
372,4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
373,4/5/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Bajaur
374,4/5/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
375,4/5/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
376,4/5/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
377,4/5/2020,0,0,1,Local - Social Contact,Federal Administration Tribal Area,Kurrum
378,4/5/2020,0,0,1,Local - Social Contact,Federal Administration Tribal Area,South Waziristan
379,4/5/2020,41,1,0,Local - Social Contact,Sindh,Karachi
380,4/5/2020,2,0,0,Local - Social Contact,Azad Jummu Kashmir,Mirpur
381,4/5/2020,6,0,13,Unknown,Baluchistan,Quetta
382,4/5/2020,17,0,7,Tableeghi Jamaat,Gilgit-Baltistan,Gilgit
383,4/5/2020,31,0,0,Local - Social Contact,Punjab,Lahore
384,4/5/2020,0,0,0,Local - Social Contact,Punjab,Faisalabad
385,4/5/2020,47,0,0,Iran/Taftan,Punjab,Raiwind
386,4/5/2020,0,0,2,Iran/Taftan,Gilgit-Baltistan,Kharmang
387,4/5/2020,0,0,1,Dubai,Gilgit-Baltistan,Kharmang
388,4/6/2020,51,2,0,Local - Social Contact,Sindh,Karachi
389,4/6/2020,0,0,130,Iran/Taftan,Sindh,Sukkur
390,4/6/2020,3,0,31,Local - Social Contact,Baluchistan,Quetta
391,4/6/2020,20,3,0,Local - Social Contact,Punjab,Lahore
392,4/6/2020,77,0,0,Jail,Punjab,Lahore
393,4/6/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
394,4/6/2020,0,0,11,Local - Social Contact,Gilgit-Baltistan,Shigar
395,4/6/2020,1,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
396,4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
397,4/6/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
398,4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
399,4/6/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
400,4/6/2020,3,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan
401,4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
402,4/6/2020,6,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
403,4/6/2020,14,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
404,4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
405,4/6/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Khyber
406,4/6/2020,15,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
407,4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
408,4/6/2020,9,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
409,4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
410,4/6/2020,24,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
411,4/6/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
412,4/6/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
413,4/6/2020,3,0,0,Local - Social Contact,Federal Administration Tribal Area,North Waziristan
414,4/7/2020,1,1,0,Local - Social Contact,Islamabad Capital Territory,Islamabad
415,4/7/2020,0,0,0,Tableeghi Jamaat,Punjab,Raiwind
416,4/7/2020,54,1,16,Local - Social Contact,Sindh,Karachi
417,4/7/2020,11,0,27,Local - Social Contact,Sindh,Karachi
418,4/7/2020,12,0,3,Local - Social Contact,Baluchistan,Quetta
419,4/7/2020,0,0,28,Local - Social Contact,Gilgit-Baltistan,Skardu
420,4/7/2020,1,0,2,Local - Social Contact,Gilgit-Baltistan,Kharmang
421,4/7/2020,0,0,1,Iran/Taftan,Khyber Pakhtunkhwa,Peshawar
422,4/7/2020,7,1,4,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
423,4/7/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
424,4/7/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Bajaur
425,4/7/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
426,4/7/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
427,4/7/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
428,4/7/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
429,4/7/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Khyber
430,4/7/2020,0,0,1,Local - Social Contact,Federal Administration Tribal Area,Kurrum
431,4/7/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
432,4/7/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
433,4/7/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
434,4/7/2020,3,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
435,4/8/2020,49,2,0,Local - Social Contact,Punjab,Lahore
436,4/8/2020,2,0,0,Local - Social Contact,Punjab,Multan
437,4/8/2020,3,0,0,Local - Social Contact,Punjab,Gujrat
438,4/8/2020,1,0,0,Local - Social Contact,Punjab,Jehlum
439,4/8/2020,15,0,0,Local - Social Contact,Punjab,Gujranwala
440,4/8/2020,8,0,0,Local - Social Contact,Punjab,Rawalpindi
441,4/8/2020,12,0,0,Local - Social Contact,Punjab,Faisalabad
442,4/8/2020,7,0,0,Local - Social Contact,Punjab,Chiniot
443,4/8/2020,1,0,0,Local - Social Contact,Punjab,Mandi Bahauddin
444,4/8/2020,7,0,0,Local - Social Contact,Punjab,Mianwali
445,4/8/2020,4,0,0,Local - Social Contact,Punjab,Narowal
446,4/8/2020,0,0,2,Local - Social Contact,Punjab,Rahim Yar Khan
447,4/8/2020,0,0,4,Local - Social Contact,Punjab,Sargodha
448,4/8/2020,17,0,0,Local - Social Contact,Punjab,Sialkot
449,4/8/2020,6,0,0,Local - Social Contact,Punjab,Bahawal Nagar
450,4/8/2020,13,0,0,Local - Social Contact,Punjab,Dera Ghazi Khan
451,4/8/2020,1,0,0,Local - Social Contact,Punjab,Hafizabad
452,4/8/2020,0,0,6,Local - Social Contact,Punjab,Vehari
453,4/8/2020,1,0,0,Local - Social Contact,Punjab,Okara
454,4/8/2020,1,0,0,Local - Social Contact,Punjab,Bahawalpur
455,4/8/2020,8,0,0,Local - Social Contact,Punjab,Kasur
456,4/8/2020,1,0,0,Local - Social Contact,Punjab,Lodhran
457,4/8/2020,2,0,0,Local - Social Contact,Punjab,Toba Tek Singh
458,4/8/2020,50,1,1,Local - Social Contact,Sindh,Karachi
459,4/8/2020,6,0,0,Local - Social Contact,Sindh,Larkana
460,4/8/2020,2,0,0,Local - Social Contact,Sindh,Jamshoro
461,4/8/2020,1,0,0,Local - Social Contact,Sindh,Badin
462,4/8/2020,7,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad
463,4/8/2020,4,0,0,Local - Social Contact,Sindh,Naushero Feroz
464,4/8/2020,1,0,0,Local - Social Contact,Sindh,Shujawal
465,4/8/2020,1,0,0,Local - Social Contact,Sindh,Sanghar
466,4/8/2020,12,0,0,Local - Social Contact,Sindh,Tando M. Khan
467,4/8/2020,2,0,0,Local - Social Contact,Sindh,Ghotki
468,4/8/2020,42,1,0,Tableeghi Jamaat,Sindh,Hyderabad
469,4/8/2020,0,0,18,Iran/Taftan,Sindh,Sukkur
470,4/8/2020,8,1,10,Local - Social Contact,Baluchistan,Quetta
471,4/8/2020,1,0,20,Local - Social Contact,Gilgit-Baltistan,Nagar
472,4/8/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
473,4/8/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
474,4/8/2020,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
475,4/8/2020,12,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Buner
476,4/8/2020,3,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
477,4/8/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
478,4/8/2020,2,0,0,Local - Social Contact,Federal Administration Tribal Area,Khyber
479,4/8/2020,4,0,0,Local - Social Contact,Federal Administration Tribal Area,Kurrum
480,4/8/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
481,4/8/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Torghar
482,4/8/2020,0,0,48,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan
483,4/8/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
484,4/8/2020,10,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
485,4/9/2020,35,0,7,Local - Social Contact,Islamabad Capital Territory,Islamabad
486,4/9/2020,0,0,5,Iran/Taftan,Punjab,Dera Ghazi Khan
487,4/9/2020,213,1,0,Tableeghi Jamaat,Punjab,Raiwind
488,4/9/2020,18,0,0,Tableeghi Jamaat,Punjab,Faisalabad
489,4/9/2020,366,0,0,Tableeghi Jamaat,Punjab,Multan
490,4/10/2020,12,0,0,Jail,Punjab,Lahore
491,4/9/2020,0,0,18,Local - Social Contact,Sindh,Sukkur
492,4/9/2020,92,1,0,Unknown,Sindh,Karachi
493,4/9/2020,0,0,69,Iran/Taftan,Sindh,Sukkur
494,4/9/2020,7,0,0,Local - Social Contact,Baluchistan,Quetta
495,4/9/2020,2,0,0,Local - Social Contact,Gilgit-Baltistan,Kharmang
496,4/9/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
497,4/9/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
498,4/9/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
499,4/9/2020,10,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
500,4/9/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
501,4/9/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
502,4/9/2020,6,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
503,4/9/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
504,4/9/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
505,4/9/2020,15,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
506,4/9/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
507,4/9/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
508,4/9/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
509,4/9/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,North Waziristan
510,4/9/2020,5,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
511,4/9/2020,23,0,0,Local - Social Contact,Punjab,Lahore
512,4/9/2020,1,0,0,Local - Social Contact,Punjab,Gujrat
513,4/9/2020,0,0,1,Local - Social Contact,Punjab,Jehlum
514,4/9/2020,0,0,1,Local - Social Contact,Punjab,Gujranwala
515,4/9/2020,1,0,0,Local - Social Contact,Punjab,Rawalpindi
516,4/9/2020,4,0,0,Local - Social Contact,Punjab,Chakwal
517,4/9/2020,6,0,0,Local - Social Contact,Punjab,Faisalabad
518,4/9/2020,0,0,7,Local - Social Contact,Punjab,Mandi Bahauddin
519,4/9/2020,0,0,1,Local - Social Contact,Punjab,Mianwali
520,4/9/2020,2,0,0,Local - Social Contact,Punjab,Narowal
521,4/9/2020,17,0,0,Local - Social Contact,Punjab,Rahim Yar Khan
522,4/9/2020,2,0,0,Local - Social Contact,Punjab,Sargodha
523,4/9/2020,1,0,0,Local - Social Contact,Punjab,Jhang
524,4/9/2020,8,0,0,Local - Social Contact,Punjab,Sialkot
525,4/9/2020,0,0,4,Local - Social Contact,Punjab,Bahawal Nagar
526,4/9/2020,6,0,0,Local - Social Contact,Punjab,Hafizabad
527,4/9/2020,2,0,0,Local - Social Contact,Punjab,Khushab
528,4/9/2020,2,0,0,Local - Social Contact,Punjab,Bahawalpur
529,4/9/2020,2,0,0,Local - Social Contact,Punjab,Sheikhupura
530,4/10/2020,85,1,9,Local - Social Contact,Sindh,Karachi
531,4/10/2020,1,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad
532,4/10/2020,1,0,13,Local - Social Contact,Baluchistan,Quetta
533,4/10/2020,0,0,14,Local - Social Contact,Gilgit-Baltistan,Nagar
534,4/10/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
535,4/10/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
536,4/10/2020,3,0,3,Local - Social Contact,Federal Administration Tribal Area,Bajaur
537,4/10/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
538,4/10/2020,4,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Buner
539,4/10/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
540,4/10/2020,0,1,0,Tableeghi Jamaat,Khyber Pakhtunkhwa,Dir Lower
541,4/10/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
542,4/10/2020,1,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
543,4/10/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
544,4/10/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Karak
545,4/10/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
546,4/10/2020,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
547,4/10/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
548,4/10/2020,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
549,4/10/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
550,4/10/2020,2,1,2,Tableeghi Jamaat,Khyber Pakhtunkhwa,Swat
551,4/10/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Tank
552,4/10/2020,0,0,2,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan
553,4/10/2020,0,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
554,4/10/2020,10,0,0,Local - Social Contact,Punjab,Lahore
555,4/10/2020,1,0,0,Local - Social Contact,Punjab,Faisalabad
556,4/10/2020,0,0,5,Local - Social Contact,Punjab,Nankana
557,4/10/2020,7,0,0,Local - Social Contact,Punjab,Sheikhupura
558,4/11/2020,1,0,10,Local - Social Contact,Gilgit-Baltistan,Gilgit
559,4/11/2020,0,0,11,Local - Social Contact,Gilgit-Baltistan,Nagar
560,4/11/2020,1,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
561,4/11/2020,8,0,6,Local - Social Contact,Baluchistan,Quetta
562,4/11/2020,5,4,1,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
563,4/11/2020,5,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
564,4/11/2020,3,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
565,4/11/2020,1,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
566,4/11/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
567,4/11/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
568,4/11/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
569,4/11/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
570,4/11/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
571,4/11/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
572,4/11/2020,2,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Swat
573,4/11/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
574,4/11/2020,84,6,0,Local - Social Contact,Sindh,Karachi
575,4/11/2020,3,0,0,Local - Social Contact,Sindh,Larkana
576,4/11/2020,17,0,0,Local - Social Contact,Sindh,Hyderabad
577,4/11/2020,29,3,0,Local - Social Contact,Punjab,Lahore
578,4/11/2020,1,0,0,Tableeghi Jamaat,Punjab,Dera Ghazi Khan
579,4/11/2020,30,0,0,Local - Social Contact,Punjab,Gujrat
580,4/11/2020,7,0,0,Tableeghi Jamaat,Punjab,Raiwind
581,4/11/2020,5,0,0,Local - Social Contact,Punjab,Rawalpindi
582,4/11/2020,3,0,0,Local - Social Contact,Punjab,Nankana
583,4/11/2020,16,0,0,Local - Social Contact,Punjab,Laiya
584,4/11/2020,0,0,2,Local - Social Contact,Punjab,Jehlum
585,4/11/2020,47,0,0,Unknown,Punjab,Bhakhar
586,4/12/2020,1,0,3,Local - Social Contact,Islamabad Capital Territory,Islamabad
587,4/12/2020,79,2,18,Unknown,Sindh,Karachi
588,4/12/2020,14,0,0,Unknown,Sindh,Khairpur
589,4/12/2020,9,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
590,4/12/2020,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
591,4/12/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
592,4/12/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
593,4/12/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
594,4/12/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
595,4/12/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
596,4/12/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
597,4/12/2020,2,0,0,Local - Social Contact,Federal Administration Tribal Area,Kurrum
598,4/12/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
599,4/12/2020,10,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
600,4/12/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
601,4/12/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Swat
602,4/12/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,South Waziristan
603,4/12/2020,0,0,2,Local - Social Contact,Federal Administration Tribal Area,North Waziristan
604,4/12/2020,8,0,0,Local - Social Contact,Baluchistan,Quetta
605,4/12/2020,6,0,1,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
606,4/12/2020,32,2,25,Local - Social Contact,Punjab,Lahore
607,4/12/2020,19,0,0,Local - Social Contact,Punjab,Multan
